preprocessed_송출내용,label
번 확 진자 발생 동선 홈페이지 추후 공개 마스크 착용 거리 두기 단계 사항 준수 하다 바라다,4
은평 확 진자 발생 역학 조사 진행 중 동선 추후 홈페이지 블로그 공개 예정 이다,5
코로나 확 진자 발생 역학 조사 거리 두기 단계 동참 마스크 착용 방역 칙 준수 바라다,4
번 번 확 진자 동선 공개 상세 내용 홈페이지 블로그 확인 하다 시기 바라다,5
서초구 번 지역 확 진자 동선 공개 방역 칙 철저하다 준수 부탁드리다,4
번 확 진자 동선 홈페이지 블로그 공개 번 역학 조사 진행 중 이다,5
번 장안 번 용신 번 장안 번 이문 확 진자 명 발생 자세하다 사항 블로그 참조,4
화 확 진자 명 발생 번 옥수동 번성 수가동 상세 내용 코로나 관련 문자 신청,2
확 진자 완치 명 발생 상세 내용 홈페이지 블로그 확인 하다 시기 바라다,5
확 진자 명 발생 격리 하다 제자 검사 필수 위해 마스크 착용 거리 두기 방역 칙 준수 바라다,4
추가 확 진자 번 면목 발생 번 역학 조사 완료 세부 내용 참조 바라다 번 번 조사,0
수 시 기준 코로나 확 진자 명 길동 명 추가 발생 역학 조사 진행 중 자세하다 사항 홈페이지 공개 예정 이다,5
수 번 확 진자 면목동 묵동 묵동 망우동 발생 역학 조사 진행 중 완료 홈페이지 공개 예정 이다,5
번 타구 확 진자 접촉 번성 북구 사랑 교회 확 진자 접촉 확 진자 발생 역학 조사 결과 이동 동선 조치 사항 홈페이지 공개 예정 이다,5
코로나 구민 확 진자 완치 치료 명 지자체 관내 근무 경유 발생 안내 구청 홈페이지 확인 바라다,4
오후 태풍 바비 영향 받다 예정 이다 간판 개인 노후 담장 축대 점검 지붕 위 바람 날리다 단단하다 고정 바라다,4
확 진자 완치 명 발생 홈페이지 블로그 확인 하다 시기 바라다,5
노원구 확 진자 총 명 누적 발생 번 이동 경로 조치 사항 홈페이지 공개 하다 번은 역학 조사 이다,4
제호 태풍 바비 북상 저녁 따르다 강풍 집중호우 예상 되다 야외 활동 자제 낙하 물 간판 고정 피해 없다 사전 대비 바라다,1
태풍 인하다 강풍 집중호우 예상 되다 도림천 급경사 접근 금지 외출 자제 바라다 낙하 물 간판 고정 피해 없다 사전 대비 바라다,1
태풍 바비 북상 양일간 옥상 설치 되다 시설 물 간판 현수막 산사태 위험 지역 접근 금지 하다 주시 안전 사고 주의 바라다,1
태풍 바비 북상 따르다 강풍 집중호우 외출 자제 쓰레기 배출 자제 산림 인근 지역 방문 자제 낙화 위험 물 제거 결박 안전 유의 바라다,4
태풍 바비 북상 강풍 피해 예상 되다 창문 지붕 피해 우려 시설 미리 정비 해주시 도림천 안양천 시 통제 오니 협조 바라다,1
확 진자 발생 사업 독산동 방역 종사 검체 완료 역학 조사 후 동선 공개 카카오 톡 채널,7
번 확 진자 발생 안내 역학 조사 진행중 동선 추후 홈페이지 블로그 참고 바라다,5
태풍 바비 북상 함 따르다 목 시 송파구 선 진료 소 미우다 영합 니 세부 내용 홈페이지 참고 바라다,1
저녁 태풍 영향 예상 외출 자제 창문 파손 낙하 물주 위험 시설 간판 자체 정비 광진구 풍수 해 재난 안전 대책 본부,1
태풍 바비 북상 따르다 피해 예상 되다 외출 자제 하천 산림 인근 지역 방문 자제 낙하 물 간판 고정 피해 없다 사전 대비 바라다,1
확 진자 중구 이동 경로 안내 해당 시간대 이용자 중 유증 상자 보건소 문의 검사 바라다,6
강서구 확 진자 발생 곡 발산 공항 방화 안내 상세 내용 블로그 참조 바라다,0
태풍 바비 북상 강풍 예상 되다 산사태 위험 지역 등산로 접근 금지 하다 간판 현수막 낙하 물 안전 사고 유의 바라다,1
신규 확 진자 명 목 신월 신정 거주 발생,4
오늘 밤 태풍 영향 강하다 바람 많다 비 예상 되다 외출 자제 창문 바람 날아가다 물건 미리 고정 하다 바라다,4
번 확 진자 발생 동선 홈페이지 추후 공개 마스크 착용 거리 두기 단계 사항 준수 하다 바라다,4
태풍 바비 북상 금천구 보건소 선 진료 소 운영 목 시시 일시 중단 시 재개 되다 이용 착오 없다 바라다,4
태풍 북상 따르다 강하다 비바람 예상 되다 외출 자제 하천 인근 지역 방문 자제 낙하 물 간판 고정 피해 발생 되다 않다 사전 대비 바라다,1
태풍 위험 따르다 안전 위해 목 시 중랑구 선 진료 소 미우다 영합 니 홈페이지 참조,1
확 진자 동선 공개 상세 내용 홈페이지 블로그 확인 하다 시기 바라다,5
확 진자 발생 완치 명 확 진자 역학 조사 결과 공개,4
새벽 태풍 최 근접 예상 간판 지붕 유리창 옥상 시설 물 파손 낙하 물주 강풍 날리다 물건 실내 이동 조치 하다 출근 시 안전 유의 바라다,1
태풍 바비 근접 므 외출 자제 쓰레기 배출 자제 낙하 위험 물 제거 결박 도림천 급경사 접근 금지 사전 대비 바라다,4
코로나 확 진자 발생 역학 조사 진행 중 자세하다 사항 추후 홈페이지 블로그 공개 예정 이다,5
태풍 바비 북상 금일 밤 오전 강풍 물건 날아가다 예상 되다 외출 자제 천공 출입 금지 안전 사고 우려 시설 점검 하다 시기 바라다,1
코로나 확 진자 발생 역학 조사 태풍 목 오전 보건소 선 진료 소 운영 중단 예정,3
목 태풍 바비 인하다 강북구 선 진료 소 한천로 운영 하다 않다 음 알다 드리다,3
태풍 바비 북상 인하다 강풍 피해 예상 되다 안전 유의 바라다 도림천 목감천 출입통제 외출 자제 창문 낙하 물주 쓰레기 배출 자제,1
태풍 바비 북상 인하다 목 은평구 선 진료 소 운영 일시 중단 오니 검사 가능 병원 평성 청구 성심 서북 전문의 후 방문 바라다,3
확 진자 명 발생 광화문 체류 명 검사 완료 음성 양성 대기 밉다 검사 검체 검사 바라다,4
새벽 태풍 최 근접 예상 간판 유리창 파손 낙하 물주 강풍 날리다 물건 실내 조치 외출 자제 하다 안전 유의 하다 바라다,1
수시 현재 코로나 확 진자 명 추가 발생 역학 조사 진행중 자세하다 내용 홈페이지 참고 바라다,5
관내 번 확 진자 지역 번 확 진자 발생 역학 조사 태풍 목 시 보건소 선 진료 소 운영 중단,3
번 휘경동 확 진자 발생 태풍 위험 목 시 동대문구 선 진료 소 밉다 운영 블로그 참조,3
수확 진자 명 발생 번 세부 내용 태풍 북상 중강 비바람 예상 되다 시설 물 안전 조치 외출 자체 요망,1
번 확 진자 동선 홈페이지 블로그 공개 번 역학 조사 진행 중 이다,5
태풍 바비 북상 따르다 목 시 강동구 선 진료 소 미우다 영합 니 세부 내용 홈페이지 참고 바라다,1
제호 태풍 바비 북상 따르다 강하다 비바람 예상 되다 외출 자제 하천 접근 금지 낙하 물 간판 고정 피해 발생 되다 않다 사전 대비 바라다,1
신규 확 진자 명 발생 태풍 따르다 양천구 선 진료 소 운영 안내,3
코로나 확 진자 명 발생 번 역학 사후 동선 공개 구청 블로그 홈페이지 참고 바라다,5
서초구 번 지역 확 진자 동선 공개 감염병 차단 위해 마스크 착용 방역 칙 꼭 지키다,4
제호 태풍 바비 북상 따르다 강하다 비바람 예상 되다 피해 발생 하다 않다 외출 자제 하천 접근 금지 낙하 물 간판 고정 사전 대비 바라다,1
태풍 바비 목 새벽 서울 강타 하다 예상 되다 구민 외출 자제 낙상 위험 물건 건물 옮기다 바라다,1
은평 확 진자 발생 역학 조사 진행 중 동선 추후 홈페이지 블로그 공개 예정 이다,5
확 진자 발생 태풍 목 오전 중구 선 진료 소 밉다 운영 예정,3
확 진자 동선 공개 상세 내용 홈페이지 블로그 확인 하다 시기 바라다,5
확 진자 완치 명 발생 홈페이지 블로그 확인 하다 시기 바라다,5
번 확 진자 발생 역학 조사 결과 알림 더빈 마켓 곡점 버거킹 자능 동점 방문자 유증 시 선 진료 소 검사 바람,4
번번 번번 확 진자 성북구 사랑 교회 관련 포함 역학 조사 결과 이동 동선 조치 사항 홈페이지 공개 하다 음 알다 드리다,5
태풍 바비 근접 외출 자제 쓰레기 배출 자제 낙하 위험 물 제거 결박 창문 밀폐 안전 대비 하다 시기 바라다,4
태풍 바비 직접 영향 강풍 불 외출 자제 해주다 도림 안양천 전면 통제 하천 접근 삼가다 바라다,1
추가 확 진자 번 상봉동 발생 번 역학 조사 완료 세부 내용 홈페이지 블로그 참조 바라다,0
확 진자 발생 격리 병상 이송 자택 방역 예정 역학 조사 후 동선 공개 금천구 카카오 톡 채널,7
금월 김정래 이비인후과 성내동 방문자 목 시 강동구 보건소 코로나 검사 받다 바라다,6
방문자 목 시 지키다 바라다 검사 결과 나오다 자가 격리 시기 바라다,7
강서구 확 진자 발생 곡 본동 가양동 안내 상세 내용 블로그 참조 바라다,0
오늘 시 태풍 특보 발령 되다 따르다 강하다 비바람 예상 되어다 양재천 반포천 여의천 통제 중이 하천 진입 삼가다 바라다,1
오늘 시 태풍 특보 발령 되다 따르다 강하다 비바람 예상 되어다 탄천 양재천 세곡 통제 중이 하천 진입 삼가다 바라다,1
노원구 확 진자 총 명 누적 발생 번 이동 경로 조치 사항 홈페이지 공개 하다 번은 역학 조사 이다,4
목 시 기준 코로나 확 진자 명암 사동 천호동 발생 역학 조사 진행중 세부 사항 홈페이지 공개 예정 이다,5
확 진자 발생 격리 병상 이송 자택 방역 예정 역학 조사 후 동선 공개 금천구 카카오 톡 채널,7
목 번 확 진자 면목동 묵동 발생 역학 조사 진행 중 완료 홈페이지 공개 예정 이다,5
확 진자 완치 명 발생 홈페이지 블로그 확인 하다 시기 바라다,5
방학동 가화 실버 방 병원 간호사 타구 확 진자 세 역학 사중 사기 층 근무 층 환자 종사 일부 명 음성 판정,4
광화문 집회 참석자 증상 유무 보건소 코로나 검사 꼭 받다 바라다,6
코로나 구민 확 진자 완치 치료 명 지자체 명 관내 근무 발생 안내 구청 홈페이지 확인 바라다,4
강서구 확 진자 명 발생 등촌동 방화동 안내 상세 내용 블로그 참조 바라다,0
확 진자 완치 명 발생 홈페이지 블로그 확인 하다 시기 바라다,5
목 번번 확 진자 발생 역학 조사 결과 이동 동선 조치 사항 홈페이지 공개 예정 이다,5
번 확 진자 발생 동선 홈페이지 추후 공개 마스크 착용 거리 두기 단계 사항 준수 바라다 강북구 선 진료 소 시 정상 운영 하다,4
확 진자 발생 신정동 목동 안내 블로그 참조,0
확 진자 동선 공개 상세 내용 홈페이지 블로그 확인 하다 시기 바라다,5
확 진자 완치 명 발생 홈페이지 블로그 확인 하다 시기 바라다,5
코로나 확 진자 발생 역학 조사 진행 중 자세하다 사항 추후 홈페이지 블로그 공개 예정 이다,5
태풍 바비 인하다 일시 중단 하다 은평구 보건소 선 진료 소 운영 재개 하다 정상 운영 오니 이용 참고 하다 바라다,3
세계 선교 교회 양재대로 길 길동 예배 참석자 강동구 선 진료 소 진단 검사 받다 바라다,6
번 확 진자 발생 역학 조사 진행중 이동 동선 추후 홈페이지 블로그 참고 바라다,5
금천구 코로나 확 진자 번 관련 두산 뉴 그린 사우나 이용자 중 유증 상자 거주지 보건소 검사 받다 바라다,6
서초구 번 확 진자 동선 공개 마스크 착용 손 씻다 개인 위생 칙 지키다,4
화성 내동 김정래 이비인후과 방문 하다 분 금 시시 강동구 보건소 방문 하다 코로나 검사 받다 바라다,6
강동구 보건소 방문 하다 분 지키다 시기 바라다 별도 통보 시 자가 격리 하다 시기 바라다 문의,7
목시 현재 코로나 확 진자 명 추가 발생 역학 조사 진행중 자세하다 내용 홈페이지 참고 바라다,5
확 진자 발생 완치 확 진자 역학 조사 결과 공개,4
번장 안동 번 제기동 확 진자 명 발생 자세하다 사항 블로그 참조 하다 바라다,4
확 진자 선공 상세 내용 홈페이지 블로그 확인 하다 시기 바라다,5
관내 번 확 진자 지역 번 확 진자 발생 알림 동선 역학 조사 진행중 완료 홈페이지 블로그 공개 예정 이다,5
목 시 기준 코로나 확 진자 명암 사동 고덕동 발생 역학 조사 진행중 세부 사항 홈페이지 공개 예정 이다,5
번 확 진자 역학 조사 결과 이동 동선 조치 사항 홈페이지 공개 하다 음 알다 드리다,5
확 진자 동선 공개 상세 내용 홈페이지 블로그 확인 하다 시기 바라다,5
코로나 확 진자 명 발생 번 역학 사후 동선 공개 구청 블로그 홈페이지 참고 바라다,5
번 확 진자 동선 홈페이지 블로그 공개 번 역학 조사 진행 중 이다,5
