연,월,일,시,분,수신지역,송출내용,target
2020,8,12,10,19,동작구,"[동작구청] 75번째 확진자(상도4동)발생, 상세내용은 구홈페이지 및 블로그, SNS확인하여 주시기 바랍니다. blog.naver.com/dongjaksaran",전염병
2020,8,12,11,39,강서구,[강서구청] 강서구 확진자 2명 발생. 상세내용은 블로그 참조바랍니다. blog.naver.com/gangseokkachi,전염병
2020,8,12,11,42,강북구,"[강북구청]29번(번1동, 30대)확진자 발생, 동선 홈페이지 추후공개, 소독완료, 마스크 착용 등 위생수칙을 준수하시기 바랍니다.",전염병
2020,8,12,13,21,양천구,"[양천구청] 해외 입국자 관련 확진자(75번째, 목4동 거주) 발생안내. 블로그 참조. blog.naver.com/yangcheon2016/222058405298",전염병
2020,8,12,13,45,광진구,[광진구청] 타지역 확진자 관내 동선알림. 이동지점 방역 및 휴점조치. 자세한 내용은 홈페이지(gwangjin.go.kr)확인바랍니다. 문의 ☎024507090,전염병
2020,8,12,14,18,은평구,"[은평구청]은평 71번(대조동/타지역 확진자 접촉), 72번(진관동/은평67번 가족) 확진자 발생. 이송 및 소독완료.이동동선 bitly.kr/vR0YZsVI5V",전염병
2020,8,12,15,18,광진구,[광진구청]타지역 확진자 관내동선 알림(gwangjin.go.kr) 8월6일17시~7일02시 치킨뱅이(능동점)방문자는 유증상시 가까운 선별진료소에서 검진바랍니다.,전염병
2020,8,12,18,8,성동구,[성동구청] 8. 12.(수) 63번 확진자 발생(행당1동)/세부내용 홈페이지 확인  c19.sd.go.kr,전염병
2020,8,12,18,13,중랑구,[중랑구청]롯데리아 면목중앙점 타구 확진자 역학조사 및 방역완료 자세한 사항은 홈페이지 및 블로그 blog.naver.com/jung_nang_gu 참조 바랍니다,전염병
2020,8,12,18,59,동작구,"[동작구청] 75번째 확진자 동선공개, 상세내용은 구 홈페이지 및 블로그, SNS확인하여 주시기 바랍니다. blog.naver.com/dongjaksaran",전염병
2020,8,12,19,1,서초구,"[서초구청] 서초구 71번 및 타지역 확진자 동선 공개(seocho.go.kr). 72번 확진자 추가 발생. 손씻기, 마스크쓰기 등 위생수칙 철저히 준수바랍니다.",전염병
2020,8,12,19,40,용산구,[용산구청]코로나 62번째 확진자 발생. 역학조사중. 확진자 이동경로는 홈페이지 및 블로그를 참고바랍니다. blog.naver.com/ysnblog,전염병
2020,8,12,22,29,광진구,[광진구청]우리구 25~26번 확진자 발생(타지역 확진자 접촉) 및 타지역 확진자 관내 동선 알림. 이동지점 방역조치. 자세한내용 gwangjin.go.kr 확인,전염병
2020,8,13,8,49,양천구,"[양천구청] 기존 확진자 접촉 관련 신규 확진자(76번째, 목4동 거주) 발생 안내. blog.naver.com/yangcheon2016/222058939610",전염병
2020,8,13,10,56,강서구,[강서구청] 강서구 확진자 1명 발생(화곡1동) 안내. 상세내용은 블로그 참조바랍니다. blog.naver.com/gangseokkachi,전염병
2020,8,13,11,8,관악구,"[관악구청] 149, 150번째 확진자 발생(완치자 141명) 역학조사 결과 향후 공개예정, 위생수칙 준수 바랍니다. blog.naver.com/gwanak_gu",전염병
2020,8,13,11,35,동작구,"[동작구청] 76번째 확진자(노량진1동)발생, 상세내용은 구홈페이지 및 블로그, SNS확인하여 주시기 바랍니다. blog.naver.com/dongjaksaran",전염병
2020,8,13,13,15,은평구,"[은평구청]은평 73번(불광1동),74번(불광2동),75번(불광2동)확진자 발생. 격리병원 이송 및 소독완료. 이동동선 확인 bitly.kr/vR0YZsVI5V",전염병
2020,8,13,14,53,은평구,"[은평구청]코로나19 예방을 위한 음식점, 카페, 유흥시설 내 ▶음식먹기 전후 마스크  착용▶짧은시간 머무르기▶사람간 거리두기▶손씻기 등 방역수칙 준수바랍니다.",전염병
2020,8,13,16,8,성북구,"[성북구청] 52번(석관동), 53번(장위2동), 54번(장위1동), 55번(성북동) 확진자 발생. 자세한 사항은 홈페이지 및 블로그 참고바랍니다.",전염병
2020,8,13,17,37,강서구,[강서구청] 강서구 확진자 1명 발생(화곡1동) 안내. 상세내용은 블로그 참조바랍니다. blog.naver.com/gangseokkachi,전염병
2020,8,13,17,42,종로구,"[종로구청]31번째 확진자 발생 및 타지역 확진자 관내 이동동선등 홈페이지,블로그 공개. 방역완료. 위생수칙 준수. blog.naver.com/jongno0401",전염병
2020,8,13,18,16,동대문구,"[동대문구청] 48번(장안2동) 확진자 발생, 광진구 ‘치킨뱅이’ 감염추정, 입원 및 자택 소독조치 완료, 자세한 내용은 홈페이지 참조하시기 바랍니다.",전염병
2020,8,13,18,30,서초구,"[서초구청]서초구72번 및 타지역 확진자(2명) 동선 공개(seocho.go.kr). 모임 및 밀폐시설 방문자제, 손씻기, 마스크 착용 등 위생수칙 준수바랍니다",전염병
2020,8,13,18,49,서대문구,[서대문구청]코로나19. 44번째 확진자(북아현동)발생. 자세한 사항 구홈페이지 및 블로그 확인바랍니다. blog.naver.com/sdmstory,전염병
2020,8,13,19,10,동대문구,"[동대문구청] 49번(이문1동) 확진자 발생, 성북구 사랑제일교회 감염추정, 입원 및 자택 소독조치 완료, 자세한 내용은 홈페이지 참조하시기 바랍니다.",전염병
2020,8,13,19,18,동작구,"[동작구청] 76번째 확진자 동선공개, 상세내용은 구 홈페이지 및 블로그, SNS확인하여 주시기 바랍니다. blog.naver.com/dongjaksaran",전염병
2020,8,13,19,45,광진구,"[광진구청] 타지역 확진자(용인시, 은평구) 관내 동선 알림. 관내 접촉자 조사 중. 이동지점 방역조치. 자세한 내용 gwangjin.go.kr 확인바랍니다.",전염병
2020,8,13,20,10,강서구,[강서구청]  강서구 확진자 1명 발생(성북구 사랑제일교회 관련). 상세내용은 블로그 참조바랍니다. blog.naver.com/gangseokkachi,전염병
2020,8,13,20,14,양천구,"[양천구청] 양천구 신규 확진자(77번째, 신정2동 거주) 발생 안내. 블로그 참조 blog.naver.com/yangcheon2016/222059807860",전염병
2020,8,13,21,1,관악구,"[관악구청] 우리구 149번째 확진자 역학조사 결과 공개, 구 홈페이지 및 블로그를 확인하여 주시기 바랍니다. blog.naver.com/gwanak_gu",전염병
2020,8,13,21,15,중랑구,"[중랑구청]8.13(목) 45번 확진자(면목7동)발생 이동동선 없음, 입원조치 및 방역완료, 세부내용 홈페이지 및 블로그 bit.ly/2PQADRw 참조 바랍니다",전염병
2020,8,13,21,56,광진구,"[광진구청]우리구 확진자 발생 알림 27~30번(광진 26번가족 · 남양주 확진자 접촉), 31~32번(고양시 확진자 접촉) 자세한내용 gwangjin.go.kr",전염병
2020,8,14,9,25,도봉구,"[도봉구청] 8. 14(금) 72번, 73번 확진자 발생, 역학조사결과 이동동선 및 조치사항을 홈페이지(www.dobong.go.kr)공개 예정임을 알려드립니다.",전염병
2020,8,14,10,28,동작구,"[동작구청] 77번째 확진자(사당3동)발생, 상세내용은 구홈페이지 및 블로그, SNS확인하여 주시기 바랍니다. blog.naver.com/dongjaksaran",전염병
2020,8,14,10,30,동작구,"[동작구청] 78번째 확진자(상도1동)발생, 상세내용은 구홈페이지 및 블로그, SNS확인하여 주시기 바랍니다. blog.naver.com/dongjaksaran",전염병
2020,8,14,10,38,강서구,[강서구청] 강서구 확진자 1명 발생(용인시 우리제일교회 관련). 상세내용은 블로그 참조바랍니다. blog.naver.com/gangseokkachi,전염병
2020,8,14,11,1,양천구,"[양천구청] 타구 확진자 접촉 관련 신규 확진자(78번째, 신월2동 거주) 발생 안내. blog.naver.com/yangcheon2016/222060293881",전염병
2020,8,14,11,14,관악구,"[관악구청] 151번째 확진자 발생 (완치자 142명) 역학조사결과는 향후 공개 예정, 개인 위생수칙 준수 바랍니다. blog.naver.com/gwanak_gu",전염병
2020,8,14,11,39,광진구,[광진구청] 우리구 33번 확진자 발생(타지역 확진자 접촉) 알림. 이동경로 등 역학조사 중으로 향후 홈페이지 공개 예정. 자세한 내용 gwangjin.go.kr,전염병
2020,8,14,13,53,강북구,"[강북구청]30번(번동, 50대)확진자 발생, 동선 홈페이지 추후공개, 소독완료, 마스크 착용 등 위생수칙을 준수하시기 바랍니다.",전염병
2020,8,14,14,27,동작구,"[동작구청] 79번째 확진자(상도1동)발생, 상세내용은 구홈페이지 및 블로그, SNS확인하여 주시기 바랍니다. blog.naver.com/dongjaksaran",전염병
2020,8,14,15,3,광진구,"[광진구청]DB손해보험 군자역동부지점 8.10(월)08:50~19:40 8.11(화)09:10~18:10, 20:50~21:00 8.12(수)09:10~11:20",전염병
2020,8,14,15,3,광진구,[광진구청]타지역(중랑구)확진자 관내동선 알림. 이동경로 확인하시고 동시간대 이용자중 유증상시 가까운 선별진료소 검사바람. 자세한 내용 gwangjin.go.kr,전염병
2020,8,14,15,4,광진구,[광진구청]당산오돌 군자점(능동로 36길 30) 8.11(화) 18:15~20:50 위 시간과 동시간대 이용자 중 유증상시 가까운 선별진료소 검사바랍니다.,전염병
2020,8,14,17,5,은평구,"[은평구청]은평 76번째(불광2동), 77번째(진관동) 확진자 발생. 격리병원 이송 및 방역소독 완료. 이동동선 확인. bitly.kr/vR0YZsVI5V",전염병
2020,8,14,17,20,동작구,"[동작구청] 78번째 확진자 동선공개, 상세내용은 구 홈페이지 및 블로그, SNS확인하여 주시기 바랍니다. blog.naver.com/dongjaksaran",전염병
2020,8,14,17,40,성동구,"[성동구청] 8. 14.(금) 64번 확진자 발생(금호4가동, 용인시 우리제일교회 관련 추정)/세부내용 홈페이지 확인  c19.sd.go.kr",전염병
2020,8,14,17,40,용산구,[용산구청]코로나 63번째 확진자 발생. 역학조사중. 확진자 이동경로는 홈페이지 및 블로그를 참고바랍니다. blog.naver.com/ysnblog,전염병
2020,8,14,18,0,영등포구,"[영등포구청] 코로나 77~78번째 구민확진자(영등포동,신길1동) 및 타지자체 4명(관내근무2,경유2) 발생안내 구청 홈페이지 확인바랍니다. ☞ ydp.go.kr",전염병
2020,8,14,18,13,강남구,"[강남구청] 확진자 4명 추가. 현대고 학생·교직원 포함 446명 검사 중, 상세내용(gangnam.go.kr). 주말에도 마스크 착용 등 방역수칙 지켜주세요",전염병
2020,8,14,18,30,서초구,"[서초구청] 서초구 73,74,75번 확진자 동선 공개(seocho.go.kr). 연휴 모임 및 밀폐 시설 방문 자제,  마스크 쓰기 등 위생수칙 준수바랍니다.",전염병
2020,8,14,18,34,중랑구,[중랑구청] 8.14.(금) 46번 확진자(상봉1동)발생. 입원 및 방역완료. 밀접 접촉자 자가격리. 세부내용 홈페이지 및 블로그 bit.ly/2PQADRw 참고,전염병
2020,8,14,18,47,성북구,"[성북구청] 56번(석관동), 57번(석관동), 58번(종암동), 59번(길음1동) 확진자 발생. 자세한 사항은 홈페이지 및 블로그 참고바랍니다.",전염병
2020,8,14,18,52,동대문구,"[동대문구청] 50번(용신동) 확진자 발생, 용인시 우리제일교회 확진자 접촉, 입원 및 동선 소독조치 완료, 자세한 내용은 홈페이지 참조하시기 바랍니다.",전염병
2020,8,14,18,53,동대문구,[동대문구청] 8.11.~8.13.까지 신미정식당(무학로27길 15)을 방문한 구민께서는 동대문구 보건소에서 선별검사를 받으시기 바랍니다.,전염병
2020,8,14,18,58,동작구,"[동작구청] 79번째 확진자 동선공개, 상세내용은 구 홈페이지 및 블로그, SNS확인하여 주시기 바랍니다. blog.naver.com/dongjaksaran",전염병
2020,8,14,19,7,서대문구,"[서대문구청]코로나19. 45~47번째 확진자(홍제2동,남가좌2동)발생.자세한 사항 구홈페이지 및 블로그 확인바랍니다. blog.naver.com/sdmstory",전염병
2020,8,14,19,7,송파구,"[송파구청]8.14.(금) 18시30분 현재 코로나19 확진자2명 추가발생(마천동,잠실동), 역학조사중, 세부내용 홈페이지(songpa.go.kr)를 참고바랍니다",전염병
2020,8,14,19,16,동대문구,"[동대문구청] 51번(용신동) 확진자 발생, 성북구 사랑제일교회 감염추정, 금일중 입원 및 자택 소독 완료, 자세한 내용은 홈페이지 참조하시기 바랍니다.",전염병
2020,8,14,19,29,광진구,[광진구청]광진33번 동선알림 오늘(아차산로73길29)  8.6~7/10~11일 이용자 유증상시 가까운 선별진료소검진 방역조치사항 gwangjin.go.kr 확인,전염병
2020,8,14,19,33,동대문구,"[동대문구청] 52번(용신동) 확진자 발생, 금일 중 입원 및 자택 소독완료, 자세한 내용은 홈페이지 참조하시기 바랍니다.",전염병
2020,8,14,19,49,동대문구,[동대문구청] 8.8.(토) 당일 11시30분 이후 장안대중사우나(답십리로309)이용자는 동대문구 보건소에서 선별검사를 받으시기 바랍니다.,전염병
2020,8,14,20,14,종로구,"[종로구청]타지역 확진자 관내 이동동선 등 홈페이지, 블로그 공개. 외출 시 마스크 착용, 방역수칙 준수바랍니다. blog.naver.com/jongno0401",전염병
2020,8,14,20,18,마포구,[마포구청] 마포구 60~65번 확진자발생. 상세정보는 홈페이지 및 블로그 참고바랍니다. blog.naver.com/prmapo77,전염병
2020,8,14,20,27,도봉구,"[도봉구청] 72번, 73번 확진자 역학조사결과 이동동선 및 조치사항 홈페이지(www.dobong.go.kr)공개 하였음을 알려드립니다.",전염병
2020,8,14,20,27,동작구,"[동작구청] 77번째 확진자 동선공개, 상세내용은 구 홈페이지 및 블로그, SNS확인하여 주시기 바랍니다. blog.naver.com/dongjaksaran",전염병
2020,8,14,21,49,강서구,[강서구청] 강서구 확진자 1명 발생(용인시 우리제일교회 관련). 상세내용은 블로그 참조바랍니다. blog.naver.com/gangseokkachi,전염병
2020,8,14,22,53,서초구,"[서초구청]기상청 호우예비특보 발표에 따라 8.14.(금) 23시부로 양재천,여의천,반포천 출입이 통제되고 있으니, 안전을 위해 하천출입을 삼가 주시기 바랍니다.",호우
